Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
ROI	1898:1441:1938:1481	ROI	1872:1474:1912:1514	ROI	1906:1500:1946:1540	ROI	1932:1467:1972:1507	ROI	371:565:411:605	ROI	333:590:373:630	ROI	355:623:395:663	ROI	392:599:432:639	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	661:1845:701:1885	ROI	637:1879:677:1919	ROI	673:1903:713:1943	ROI	696:1869:736:1909
Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF																	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000																	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
12.000000	0.845300	12.000000	0.853600	12.000000	0.843000	12.000000	0.842100	12.523810	0.906400	12.047619	0.882900	12.285714	0.905000	12.095238	0.883600																	12.095238	0.918600	12.047619	0.941300	12.142857	0.929500	12.047619	0.937900
24.047619	0.493900	23.952381	0.515100	24.000000	0.496600	24.047619	0.499600	25.000000	0.691800	24.047619	0.627400	24.523810	0.693600	24.238095	0.622100																	24.238095	0.738000	24.095238	0.793200	24.285714	0.755400	24.095238	0.784000
36.047619	0.154800	35.952381	0.187200	36.000000	0.159200	36.047619	0.168500	37.523810	0.464500	36.095238	0.388300	36.809524	0.472000	36.333333	0.378400																	36.333333	0.538100	36.095238	0.613400	36.476190	0.566000	36.142857	0.599900
48.047619	0.048300	47.952381	0.056200	47.952381	0.046000	48.095238	0.051600	50.000000	0.308100	48.095238	0.244900	49.047619	0.312700	48.476190	0.227600																	48.428571	0.382800	48.142857	0.456000	48.619048	0.412700	48.238095	0.438500
60.047619	0.069500	59.904762	0.069000	59.952381	0.064900	60.095238	0.063600	62.523810	0.220900	60.142857	0.194300	61.333333	0.232900	60.571429	0.167500																	60.523810	0.284900	60.190476	0.337900	60.761905	0.312800	60.285714	0.318200
72.095238	0.010100	71.904762	0.023500	71.952381	0.010700	72.095238	0.007800	75.000000	0.161800	72.142857	0.177600	73.571429	0.182000	72.666667	0.153100																	72.666667	0.231800	72.238095	0.252300	72.904762	0.253800	72.333333	0.237700
84.095238	0.061400	83.857143	0.052300	83.952381	0.065600	84.142857	0.060600	87.523810	0.105600	84.190476	0.153900	85.857143	0.126700	84.809524	0.141900																	84.761905	0.201500	84.285714	0.204100	85.047619	0.213000	84.380952	0.177000
