Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
																345.428571	0.021900	335.904762	0.018100	345.476190	0.028100	335.714286	0.009000	337.142857	0.017800	337.571429	0.015600	334.761905	0.019400	336.142857	0.015100								
																357.761905	0.014000	347.904762	0.033000	357.809524	0.015200	347.714286	0.023500	349.190476	0.036600	349.619048	0.054800	346.714286	0.015700	348.142857	0.025400								
																370.095238	0.020100	359.857143	0.022800	370.142857	0.016800	359.714286	0.053200	361.238095	0.053500	361.666667	0.038900	358.666667	0.016800	360.142857	0.028600								
																382.428571	0.019200	371.857143	0.021400	382.476190	0.021500	371.666667	0.064500	373.285714	0.063500	373.714286	0.029000	370.666667	0.014400	372.142857	0.029700								
																394.761905	0.023800	383.857143	0.048000	394.809524	0.025200	383.666667	0.033200	385.333333	0.058400	385.809524	0.022200	382.619048	0.005400	384.142857	0.050600								
																407.095238	0.018200	395.857143	0.056600	407.142857	0.007700	395.666667	0.015300	397.333333	0.054800	397.857143	0.013800	394.571429	0.024800	396.142857	0.054600								
																419.428571	0.038600	407.857143	0.041700	419.476190	0.026400	407.666667	0.010000	409.380952	0.049700	409.904762	0.042600	406.523810	0.047300	408.142857	0.026500								
																431.761905	0.069900	419.857143	0.011200	431.809524	0.025400	419.666667	0.012800	421.428571	0.029800	421.952381	0.037600	418.476190	0.051500	420.142857	0.035200								
																444.095238	0.066100	431.857143	0.043500	444.142857	0.012700	431.619048	0.037100	433.476190	0.037900	434.000000	0.016600	430.428571	0.049700	432.142857	0.030900								
																456.428571	0.050300	443.857143	0.043100	456.476190	0.038500	443.619048	0.073400	445.523810	0.034900	446.047619	0.018200	442.380952	0.069000	444.142857	0.037500								
																468.761905	0.036400	455.857143	0.047200	468.809524	0.059100	455.619048	0.071300	457.571429	0.056900	458.142857	0.077900	454.333333	0.048300	456.190476	0.081100								
																481.095238	0.059700	467.857143	0.089900	481.190476	0.035700	467.619048	0.097800	469.619048	0.094500	470.190476	0.071300	466.285714	0.013900	468.190476	0.087200								
																493.428571	0.053500	479.857143	0.121600	493.523810	0.017600	479.619048	0.082500	481.666667	0.114700	482.238095	0.058100	478.238095	0.066400	480.190476	0.113800								
