Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
ROI	1898:1440:1938:1480	ROI	1872:1473:1912:1513	ROI	1906:1499:1946:1539	ROI	1932:1466:1972:1506	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	3440:585:3480:625	ROI	3418:619:3458:659	ROI	3455:643:3495:683	ROI	3478:610:3518:650	ROI	3145:1853:3185:1893	ROI	3110:1879:3150:1919	ROI	3135:1912:3175:1952	ROI	3170:1887:3210:1927	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0
Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF									Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF								
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000									0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000								
12.000000	0.778000	11.952381	0.775100	11.952381	0.780500	12.000000	0.775800									12.380952	0.906600	12.047619	0.944600	12.380952	0.909200	12.047619	0.949400	12.000000	0.862500	12.047619	0.859300	12.047619	0.858300	12.000000	0.863500								
24.000000	0.320200	23.952381	0.313500	23.857143	0.323500	23.952381	0.318900									24.761905	0.674100	24.095238	0.794300	24.714286	0.681500	24.095238	0.803400	24.047619	0.546700	24.047619	0.509000	24.047619	0.543800	23.952381	0.540000								
36.000000	0.027500	35.904762	0.047700	35.809524	0.049600	35.952381	0.034400									37.190476	0.413000	36.142857	0.584300	37.095238	0.419700	36.142857	0.602300	36.047619	0.283800	36.095238	0.168800	36.095238	0.280400	35.952381	0.217500								
48.000000	0.085000	47.857143	0.094000	47.714286	0.086200	47.904762	0.092000									49.571429	0.223100	48.190476	0.356400	49.476190	0.224900	48.190476	0.378000	48.095238	0.168700	48.142857	0.148000	48.142857	0.172200	47.952381	0.160700								
60.000000	0.031600	59.809524	0.036000	59.666667	0.029000	59.904762	0.038800									61.952381	0.140000	60.238095	0.160500	61.809524	0.148900	60.238095	0.183800	60.095238	0.105200	60.142857	0.191400	60.142857	0.103000	59.952381	0.207700								
72.000000	0.012200	71.809524	0.022300	71.571429	0.017800	71.857143	0.020600									74.333333	0.115700	72.285714	0.098500	74.190476	0.125100	72.285714	0.090500	72.095238	0.052600	72.190476	0.137200	72.190476	0.051900	71.904762	0.160100								
84.000000	0.023300	83.761905	0.026400	83.523810	0.016300	83.857143	0.023400									86.761905	0.081900	84.333333	0.170000	86.571429	0.076300	84.333333	0.146400	84.142857	0.046000	84.190476	0.065900	84.238095	0.058100	83.904762	0.090600								
96.000000	0.038000	95.714286	0.040100	95.428571	0.029700	95.809524	0.018900									99.142857	0.027600	96.380952	0.214800	98.952381	0.010100	96.380952	0.189800	96.142857	0.043300	96.238095	0.065700	96.238095	0.058000	95.904762	0.076300								
108.000000	0.024400	107.666667	0.016600	107.380952	0.011100	107.809524	0.005000									111.523810	0.038500	108.428571	0.203900	111.285714	0.035300	108.380952	0.192000	108.190476	0.028400	108.285714	0.066000	108.285714	0.040200	107.857143	0.079400								
120.000000	0.013900	119.666667	0.025500	119.285714	0.015300	119.761905	0.019900									123.904762	0.064900	120.476190	0.158300	123.666667	0.048600	120.428571	0.164000	120.190476	0.028300	120.285714	0.063400	120.333333	0.039400	119.857143	0.080600								
132.000000	0.029200	131.619048	0.019100	131.238095	0.016400	131.761905	0.033300									136.333333	0.055200	132.523810	0.098700	136.047619	0.041800	132.476190	0.101200	132.238095	0.023200	132.333333	0.058800	132.333333	0.034400	131.857143	0.069000								
144.000000	0.014800	143.571429	0.010600	143.142857	0.016400	143.714286	0.025200									148.714286	0.020100	144.571429	0.050000	148.380952	0.022800	144.523810	0.050800	144.238095	0.022800	144.380952	0.040400	144.380952	0.025100	143.809524	0.053200								
156.000000	0.001500	155.571429	0.006200	155.095238	0.012700	155.714286	0.005000									161.095238	0.046400	156.619048	0.043500	160.761905	0.023000	156.571429	0.066600	156.238095	0.031000	156.380952	0.024600	156.428571	0.016800	155.809524	0.047800								
168.000000	0.014900	167.523810	0.008300	167.000000	0.014700	167.666667	0.006100									173.476190	0.046700	168.666667	0.056600	173.142857	0.017700	168.619048	0.076300	168.285714	0.027400	168.428571	0.013100	168.428571	0.027200	167.809524	0.031200								
180.000000	0.024900	179.476190	0.003200	178.952381	0.019100	179.666667	0.010700									185.904762	0.047100	180.714286	0.059800	185.476190	0.013100	180.666667	0.083600	180.285714	0.027600	180.476190	0.007600	180.476190	0.030800	179.809524	0.012000								
192.000000	0.025600	191.428571	0.010400	190.857143	0.020000	191.619048	0.014200									198.285714	0.036700	192.714286	0.053500	197.857143	0.012500	192.714286	0.079000	192.333333	0.018600	192.476190	0.017400	192.523810	0.032600	191.761905	0.012600								
204.000000	0.014000	203.428571	0.006300	202.809524	0.010600	203.619048	0.013500									210.666667	0.019900	204.761905	0.051500	210.238095	0.015200	204.761905	0.071200	204.333333	0.013900	204.523810	0.023700	204.571429	0.033800	203.761905	0.031500								
216.000000	0.007100	215.380952	0.009200	214.714286	0.008400	215.571429	0.007500									223.047619	0.032200	216.809524	0.045000	222.619048	0.011800	216.809524	0.065000	216.333333	0.016200	216.523810	0.024000	216.571429	0.023500	215.761905	0.045600								
228.000000	0.008800	227.333333	0.022800	226.666667	0.028500	227.571429	0.008000									235.476190	0.032700	228.857143	0.027800	234.952381	0.016500	228.857143	0.040400	228.380952	0.029700	228.571429	0.020200	228.619048	0.028600	227.714286	0.040000								
240.000000	0.007900	239.333333	0.027700	238.571429	0.049100	239.523810	0.006200									247.857143	0.017800	240.904762	0.009600	247.333333	0.021600	240.904762	0.022300	240.380952	0.045500	240.619048	0.020500	240.666667	0.028400	239.714286	0.030700								
252.000000	0.007400	251.285714	0.023200	250.523810	0.040600	251.523810	0.005100									260.238095	0.007400	252.952381	0.007700	259.714286	0.018000	252.952381	0.026600	252.428571	0.036900	252.619048	0.008900	252.666667	0.015200	251.714286	0.010700								
264.000000	0.005300	263.238095	0.010100	262.428571	0.025600	263.476190	0.012200									272.619048	0.027200	265.000000	0.018800	272.047619	0.009200	265.000000	0.036900	264.428571	0.029000	264.666667	0.007800	264.714286	0.013600	263.714286	0.010200								
276.000000	0.024400	275.190476	0.001400	274.380952	0.019000	275.476190	0.011600									285.047619	0.020600	277.047619	0.011900	284.428571	0.009400	277.047619	0.024700	276.476190	0.027800	276.714286	0.022700	276.761905	0.015600	275.666667	0.030000								
288.000000	0.022200	287.190476	0.011000	286.285714	0.031900	287.428571	0.033100									297.428571	0.012100	289.095238	0.010900	296.809524	0.016800	289.095238	0.012400	288.476190	0.038200	288.714286	0.045300	288.761905	0.007300	287.666667	0.030200								
300.000000	0.012200	299.142857	0.021500	298.238095	0.036100	299.428571	0.045100									309.809524	0.015800	301.142857	0.025800	309.142857	0.023000	301.095238	0.014700	300.476190	0.035000	300.761905	0.025100	300.809524	0.026500	299.666667	0.003300								
312.000000	0.034700	311.095238	0.019900	310.142857	0.030400	311.380952	0.042200									322.190476	0.020000	313.190476	0.021800	321.523810	0.029800	313.142857	0.025200	312.523810	0.023100	312.809524	0.013200	312.857143	0.029500	311.619048	0.038800								
324.000000	0.053600	323.047619	0.009200	322.095238	0.028400	323.380952	0.022500									334.619048	0.024700	325.238095	0.027600	333.904762	0.018900	325.190476	0.037100	324.523810	0.021200	324.809524	0.026500	324.857143	0.030000	323.619048	0.048700								
336.000000	0.038800	335.047619	0.014400	334.000000	0.043600	335.333333	0.020300									347.000000	0.016100	337.285714	0.026900	346.285714	0.020100	337.238095	0.036800	336.571429	0.024500	336.857143	0.013500	336.904762	0.030700	335.619048	0.021300								
348.000000	0.028400	347.000000	0.012600	345.952381	0.025300	347.333333	0.012700									359.380952	0.007300	349.333333	0.016600	358.619048	0.021100	349.285714	0.021900	348.571429	0.026000	348.857143	0.019800	348.952381	0.020400	347.571429	0.004400								
360.000000	0.019400	358.952381	0.017900	357.857143	0.036700	359.285714	0.021000									371.761905	0.007900	361.380952	0.019500	371.000000	0.006500	361.333333	0.025400	360.571429	0.031600	360.904762	0.016300	360.952381	0.012100	359.571429	0.013600								
372.000000	0.010300	370.952381	0.048500	369.809524	0.030100	371.285714	0.023200									384.190476	0.035500	373.428571	0.030600	383.380952	0.015100	373.380952	0.040700	372.619048	0.032500	372.952381	0.038900	373.000000	0.033800	371.571429	0.020300								
384.000000	0.029900	382.904762	0.062300	381.714286	0.014900	383.238095	0.027300									396.571429	0.045100	385.476190	0.026200	395.714286	0.026200	385.428571	0.058500	384.619048	0.014200	384.952381	0.056200	385.047619	0.043000	383.571429	0.037500								
396.000000	0.012200	394.857143	0.039200	393.666667	0.023800	395.238095	0.006200									408.952381	0.021200	397.523810	0.028000	408.095238	0.013300	397.476190	0.033400	396.666667	0.032800	397.000000	0.053200	397.047619	0.032100	395.523810	0.030200								
408.000000	0.018900	406.809524	0.062100	405.571429	0.038000	407.190476	0.005700									421.333333	0.037200	409.571429	0.025500	420.476190	0.012700	409.523810	0.065700	408.666667	0.009800	409.047619	0.036800	409.095238	0.032900	407.523810	0.055900								
420.000000	0.032500	418.809524	0.056900	417.523810	0.039900	419.190476	0.031600									433.714286	0.071500	421.619048	0.032500	432.809524	0.046100	421.571429	0.078900	420.714286	0.041700	421.047619	0.036900	421.142857	0.031200	419.523810	0.081700								
432.000000	0.029600	430.761905	0.039800	429.476190	0.028600	431.142857	0.051200									446.142857	0.049900	433.666667	0.039900	445.190476	0.056600	433.619048	0.016700	432.714286	0.076000	433.095238	0.014500	433.142857	0.041300	431.476190	0.058000								
444.000000	0.058500	442.714286	0.036300	441.380952	0.049200	443.142857	0.067000									458.523810	0.019700	445.714286	0.041200	457.571429	0.065800	445.666667	0.096700	444.714286	0.063600	445.142857	0.044700	445.190476	0.026300	443.476190	0.063000								
456.000000	0.060600	454.714286	0.067300	453.333333	0.067900	455.095238	0.037400									470.904762	0.049500	457.761905	0.049900	469.904762	0.049600	457.714286	0.113600	456.761905	0.047200	457.142857	0.075400	457.238095	0.056500	455.476190	0.080800								
468.000000	0.074200	466.666667	0.141500	465.238095	0.222800	467.095238	0.048800									483.285714	0.070500	469.809524	0.084000	482.285714	0.054800	469.761905	0.147800	468.761905	0.028300	469.190476	0.078500	469.238095	0.068400	467.476190	0.086300								
480.000000	0.048300	478.619048	0.199800	477.190476	0.345200	479.047619	0.092900									495.714286	0.067700	481.857143	0.071500	494.666667	0.058800	481.809524	0.146500	480.809524	0.020600	481.238095	0.040300	481.285714	0.070100	479.428571	0.044100								
