Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
ROI	1897:1441:1937:1481	ROI	1872:1475:1912:1515	ROI	1905:1501:1945:1541	ROI	1931:1467:1971:1507	ROI	361:560:401:600	ROI	323:584:363:624	ROI	345:618:385:658	ROI	383:593:423:633	ROI	3433:589:3473:629	ROI	3412:623:3452:663	ROI	3449:647:3489:687	ROI	3471:614:3511:654	ROI	3141:1853:3181:1893	ROI	3106:1879:3146:1919	ROI	3130:1912:3170:1952	ROI	3165:1887:3205:1927	ROI	654:1846:694:1886	ROI	630:1881:670:1921	ROI	665:1905:705:1945	ROI	689:1871:729:1911
Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
12.000000	0.972100	12.000000	0.970400	12.000000	0.969500	12.000000	0.970300	12.428571	0.908400	12.000000	0.938500	12.333333	0.905200	12.047619	0.937000	12.380952	0.973400	12.047619	0.960300	12.380952	0.980100	12.047619	0.956600	12.000000	0.982500	12.047619	0.987600	12.142857	0.981100	12.000000	0.984100	12.142857	0.889700	12.047619	0.886300	12.142857	0.892600	12.095238	0.889800
24.000000	0.895700	24.000000	0.889400	24.047619	0.887600	24.047619	0.893100	24.904762	0.685000	23.952381	0.777000	24.714286	0.675900	24.047619	0.771000	24.714286	0.909600	24.047619	0.858500	24.714286	0.917200	24.095238	0.842200	24.047619	0.935500	24.047619	0.950500	24.238095	0.932100	24.047619	0.946200	24.238095	0.639600	24.095238	0.602600	24.238095	0.639800	24.142857	0.610800
36.000000	0.790800	36.000000	0.772000	36.047619	0.776400	36.047619	0.780900	37.333333	0.447800	35.952381	0.561300	37.047619	0.425800	36.095238	0.557300	37.095238	0.828700	36.095238	0.729000	37.095238	0.835000	36.095238	0.705500	36.047619	0.877100	36.095238	0.901300	36.380952	0.867600	36.047619	0.897200	36.380952	0.410800	36.142857	0.271200	36.380952	0.405400	36.238095	0.290200
48.000000	0.660500	48.047619	0.633800	48.047619	0.647600	48.095238	0.642500	49.809524	0.285600	47.904762	0.340700	49.428571	0.264100	48.142857	0.330900	49.476190	0.738000	48.095238	0.602900	49.428571	0.744500	48.142857	0.576000	48.047619	0.801900	48.095238	0.845800	48.476190	0.796500	48.095238	0.844800	48.523810	0.300100	48.190476	0.069300	48.523810	0.280100	48.333333	0.068800
59.952381	0.524100	60.047619	0.488300	60.095238	0.511900	60.095238	0.507500	62.238095	0.212100	59.904762	0.152500	61.761905	0.205900	60.142857	0.148300	61.857143	0.654500	60.142857	0.505100	61.809524	0.657200	60.190476	0.485400	60.095238	0.728400	60.142857	0.784800	60.619048	0.722600	60.095238	0.791000	60.666667	0.247400	60.238095	0.151100	60.666667	0.210900	60.428571	0.130900
71.952381	0.397400	72.047619	0.350600	72.095238	0.377900	72.142857	0.386900	74.714286	0.164400	71.857143	0.100800	74.142857	0.163000	72.190476	0.108600	74.190476	0.581800	72.190476	0.428000	74.190476	0.580000	72.238095	0.417200	72.095238	0.660700	72.190476	0.723000	72.714286	0.637900	72.095238	0.731000	72.761905	0.180800	72.285714	0.163000	72.761905	0.134000	72.476190	0.158300
83.952381	0.285900	84.047619	0.226800	84.095238	0.259500	84.142857	0.272800	87.142857	0.109000	83.857143	0.151300	86.476190	0.100700	84.238095	0.159600	86.571429	0.521400	84.190476	0.370000	86.523810	0.528500	84.238095	0.365300	84.142857	0.590600	84.190476	0.660600	84.857143	0.559500	84.142857	0.667800	84.904762	0.111300	84.333333	0.114600	84.904762	0.077000	84.571429	0.119700
