Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
																222.238095	0.036800	216.047619	0.028600	221.000000	0.007800	215.333333	0.012600	217.095238	0.019200	216.714286	0.004200	214.333333	0.014700	215.238095	0.018400								
																234.571429	0.019800	228.095238	0.027500	233.285714	0.007000	227.285714	0.003200	229.190476	0.040000	228.761905	0.008300	226.238095	0.021000	227.190476	0.028600								
																246.952381	0.009700	240.095238	0.016000	245.523810	0.013400	239.285714	0.011300	241.238095	0.016500	240.809524	0.024000	238.142857	0.013700	239.142857	0.023600								
																259.285714	0.010000	252.095238	0.024700	257.809524	0.014000	251.238095	0.025600	253.285714	0.015100	252.857143	0.013800	250.047619	0.015600	251.095238	0.026000								
																271.619048	0.005900	264.095238	0.030300	270.095238	0.021400	263.190476	0.037600	265.380952	0.007000	264.904762	0.008200	261.952381	0.018300	263.095238	0.013100								
																283.952381	0.011300	276.095238	0.025900	282.380952	0.019600	275.142857	0.025100	277.428571	0.008900	276.952381	0.004600	273.857143	0.026000	275.047619	0.014300								
																296.333333	0.008100	288.095238	0.025800	294.666667	0.035400	287.142857	0.006200	289.476190	0.019300	288.952381	0.007100	285.761905	0.029700	287.000000	0.020600								
																308.666667	0.006900	300.095238	0.019900	306.904762	0.023900	299.095238	0.012400	301.523810	0.039700	301.000000	0.005900	297.666667	0.016100	298.952381	0.017300								
																321.000000	0.011300	312.095238	0.013100	319.190476	0.010200	311.047619	0.013700	313.619048	0.011500	313.047619	0.011500	309.571429	0.018900	310.904762	0.026300								
																333.380952	0.028400	324.095238	0.002700	331.476190	0.015000	323.000000	0.029500	325.666667	0.035800	325.095238	0.034500	321.476190	0.022100	322.857143	0.032900								
																345.714286	0.033100	336.095238	0.003100	343.761905	0.011800	335.000000	0.012600	337.714286	0.025700	337.142857	0.038100	333.380952	0.014700	334.809524	0.029400								
																358.047619	0.018000	348.095238	0.031500	356.047619	0.014300	346.952381	0.034900	349.809524	0.024900	349.190476	0.028400	345.285714	0.015600	346.761905	0.022600								
																370.380952	0.002200	360.095238	0.049100	368.285714	0.014800	358.904762	0.048700	361.857143	0.053600	361.190476	0.029700	357.238095	0.011400	358.714286	0.014600								
																382.761905	0.024100	372.095238	0.054500	380.571429	0.023800	370.857143	0.047600	373.904762	0.080700	373.238095	0.054100	369.142857	0.008300	370.714286	0.029500								
																395.095238	0.041300	384.142857	0.053600	392.857143	0.018400	382.809524	0.002000	386.000000	0.089400	385.285714	0.032700	381.047619	0.019900	382.666667	0.005000								
																407.428571	0.035200	396.142857	0.047400	405.142857	0.024100	394.809524	0.032700	398.047619	0.061800	397.333333	0.055900	392.952381	0.050700	394.619048	0.013900								
																419.809524	0.007700	408.142857	0.030400	417.428571	0.021000	406.761905	0.029200	410.095238	0.045100	409.380952	0.046700	404.857143	0.035200	406.571429	0.033200								
																432.142857	0.009600	420.142857	0.036100	429.714286	0.009100	418.714286	0.063600	422.142857	0.068400	421.428571	0.029700	416.761905	0.057400	418.523810	0.014700								
																444.476190	0.021700	432.142857	0.046300	441.952381	0.025500	430.666667	0.084400	434.238095	0.084900	433.476190	0.042800	428.666667	0.128500	430.476190	0.006800								
																456.809524	0.043700	444.142857	0.045000	454.238095	0.030700	442.666667	0.122100	446.285714	0.047100	445.476190	0.053300	440.571429	0.154800	442.428571	0.046300								
																469.190476	0.058900	456.142857	0.040000	466.523810	0.039600	454.619048	0.092400	458.333333	0.071600	457.523810	0.095500	452.476190	0.064000	454.380952	0.019400								
																481.523810	0.069400	468.142857	0.010900	478.809524	0.065500	466.571429	0.121800	470.428571	0.061800	469.571429	0.161300	464.380952	0.192200	466.380952	0.202600								
																493.857143	0.057900	480.142857	0.026500	491.095238	0.085100	478.523810	0.184300	482.476190	0.033800	481.619048	0.106000	476.285714	0.324100	478.333333	0.456200								
