Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
ROI	1898:1441:1938:1481	ROI	1872:1475:1912:1515	ROI	1905:1501:1945:1541	ROI	1931:1467:1971:1507	ROI	366:563:406:603	ROI	328:587:368:627	ROI	350:621:390:661	ROI	387:596:427:636	ROI	3428:593:3468:633	ROI	3407:626:3447:666	ROI	3444:650:3484:690	ROI	3466:617:3506:657	ROI	3136:1852:3176:1892	ROI	3102:1877:3142:1917	ROI	3126:1911:3166:1951	ROI	3161:1885:3201:1925	ROI	658:1846:698:1886	ROI	633:1880:673:1920	ROI	669:1905:709:1945	ROI	693:1870:733:1910
Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
12.000000	0.962200	12.000000	0.966300	12.047619	0.966300	12.047619	0.962400	12.428571	0.972800	12.047619	0.971100	12.333333	0.974600	12.047619	0.971000	12.333333	0.847000	12.000000	0.814700	12.238095	0.855100	12.000000	0.808500	12.095238	0.908600	12.000000	0.912700	12.047619	0.909300	12.000000	0.905500	12.095238	0.971300	12.095238	0.987100	12.190476	0.978500	12.095238	0.984700
24.000000	0.865300	24.000000	0.880300	24.047619	0.872200	24.047619	0.871300	24.857143	0.914000	24.142857	0.902400	24.666667	0.919300	24.095238	0.901500	24.714286	0.510200	24.000000	0.444200	24.476190	0.525500	23.952381	0.439100	24.190476	0.686800	24.047619	0.695400	24.142857	0.690600	24.047619	0.687000	24.190476	0.905700	24.142857	0.946400	24.380952	0.926300	24.190476	0.943000
36.000000	0.735900	36.000000	0.764700	36.095238	0.746600	36.095238	0.742800	37.285714	0.843500	36.190476	0.819700	37.000000	0.846700	36.190476	0.819000	37.047619	0.212900	36.000000	0.180600	36.761905	0.214900	35.952381	0.184500	36.285714	0.440000	36.047619	0.460800	36.190476	0.446700	36.047619	0.452700	36.285714	0.829900	36.238095	0.890600	36.571429	0.852200	36.285714	0.895900
48.000000	0.593100	48.047619	0.630500	48.095238	0.605000	48.142857	0.601100	49.714286	0.762400	48.238095	0.727100	49.333333	0.762200	48.238095	0.731700	49.380952	0.066800	48.000000	0.096300	49.000000	0.057100	47.904762	0.111200	48.380952	0.247100	48.095238	0.277600	48.238095	0.262200	48.047619	0.279200	48.428571	0.754000	48.285714	0.825600	48.761905	0.768800	48.380952	0.843600
60.000000	0.450700	60.047619	0.492900	60.142857	0.462000	60.142857	0.459200	62.142857	0.682000	60.285714	0.636900	61.666667	0.681100	60.285714	0.644300	61.761905	0.024500	59.952381	0.096000	61.238095	0.028000	59.904762	0.102700	60.476190	0.153800	60.095238	0.172700	60.333333	0.171700	60.047619	0.176300	60.523810	0.675700	60.380952	0.752200	60.952381	0.688000	60.476190	0.785900
72.000000	0.319600	72.047619	0.365400	72.142857	0.327000	72.190476	0.339000	74.619048	0.602600	72.380952	0.558000	74.000000	0.605300	72.333333	0.567300	74.095238	0.054100	71.952381	0.081100	73.476190	0.043800	71.857143	0.076900	72.571429	0.132200	72.142857	0.112800	72.380952	0.147600	72.095238	0.118400	72.619048	0.591800	72.476190	0.683700	73.142857	0.610200	72.571429	0.719200
83.952381	0.200400	84.047619	0.260500	84.190476	0.214600	84.238095	0.233500	87.047619	0.535700	84.428571	0.501300	86.333333	0.544900	84.380952	0.507000	86.428571	0.064500	83.952381	0.050200	85.761905	0.067600	83.857143	0.048300	84.619048	0.122400	84.142857	0.087400	84.428571	0.119000	84.095238	0.084400	84.714286	0.513100	84.523810	0.625400	85.333333	0.533900	84.666667	0.653700
95.952381	0.117400	96.047619	0.177100	96.190476	0.122200	96.238095	0.150700	99.476190	0.476300	96.476190	0.456500	98.666667	0.485700	96.428571	0.466900	98.809524	0.064700	95.952381	0.033500	98.000000	0.062300	95.809524	0.036700	96.714286	0.116900	96.190476	0.081300	96.476190	0.093500	96.095238	0.075800	96.809524	0.444600	96.619048	0.559800	97.523810	0.465100	96.761905	0.583200
107.952381	0.075100	108.047619	0.125400	108.238095	0.082300	108.285714	0.103400	111.904762	0.417100	108.523810	0.414600	111.000000	0.423900	108.523810	0.429000	111.142857	0.057300	107.952381	0.031900	110.238095	0.035800	107.809524	0.030500	108.809524	0.111500	108.190476	0.074500	108.571429	0.098700	108.095238	0.081200	108.904762	0.383400	108.666667	0.490100	109.714286	0.402800	108.857143	0.521800
119.952381	0.064100	120.047619	0.097200	120.238095	0.056300	120.333333	0.086700	124.333333	0.369100	120.619048	0.369000	123.333333	0.368400	120.571429	0.387700	123.476190	0.044400	119.952381	0.045000	122.476190	0.023600	119.761905	0.013000	120.904762	0.101800	120.238095	0.059100	120.619048	0.097500	120.142857	0.085200	121.000000	0.334900	120.761905	0.430500	121.904762	0.350700	121.000000	0.460500
131.952381	0.066100	132.047619	0.101000	132.285714	0.050300	132.333333	0.079900	136.761905	0.331400	132.666667	0.340800	135.666667	0.324500	132.619048	0.351800	135.857143	0.036600	131.952381	0.039500	134.761905	0.029300	131.761905	0.016400	133.000000	0.101500	132.238095	0.070100	132.666667	0.091100	132.142857	0.083900	133.095238	0.292000	132.857143	0.368600	134.095238	0.299700	133.095238	0.405400
143.952381	0.064300	144.095238	0.094100	144.285714	0.052600	144.380952	0.070800	149.190476	0.292700	144.714286	0.322600	148.000000	0.288400	144.666667	0.321400	148.190476	0.036800	143.952381	0.031700	147.000000	0.033500	143.714286	0.030200	145.095238	0.093700	144.285714	0.068900	144.761905	0.072700	144.142857	0.085600	145.238095	0.247300	144.904762	0.312000	146.285714	0.266500	145.190476	0.361600
155.952381	0.049200	156.095238	0.073700	156.333333	0.038200	156.428571	0.066100	161.619048	0.259700	156.761905	0.291200	160.333333	0.250400	156.714286	0.294300	160.523810	0.018300	155.952381	0.014400	159.238095	0.023600	155.714286	0.026600	157.190476	0.069000	156.285714	0.051500	156.809524	0.051300	156.190476	0.082500	157.333333	0.205100	157.000000	0.268100	158.476190	0.236100	157.285714	0.318200
167.952381	0.031000	168.095238	0.060300	168.333333	0.030700	168.428571	0.055600	174.047619	0.237000	168.857143	0.256700	172.666667	0.220900	168.761905	0.269400	172.857143	0.007400	167.904762	0.008300	171.476190	0.024100	167.666667	0.012800	169.285714	0.052100	168.333333	0.039900	168.857143	0.042200	168.190476	0.072400	169.428571	0.173400	169.047619	0.225600	170.666667	0.203800	169.380952	0.267600
