Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
ROI	1898:1441:1938:1481	ROI	1872:1475:1912:1515	ROI	1906:1500:1946:1540	ROI	1931:1467:1971:1507	ROI	370:565:410:605	ROI	332:589:372:629	ROI	353:622:393:662	ROI	391:598:431:638	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	3133:1851:3173:1891	ROI	3099:1876:3139:1916	ROI	3123:1910:3163:1950	ROI	3158:1884:3198:1924	ROI	660:1845:700:1885	ROI	636:1879:676:1919	ROI	672:1904:712:1944	ROI	695:1869:735:1909
Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF									Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000									0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
12.000000	0.882000	12.000000	0.887600	12.000000	0.880500	12.000000	0.883400	12.380952	0.930400	12.047619	0.906700	12.333333	0.930900	12.047619	0.913800									12.047619	0.808300	12.000000	0.815200	12.000000	0.810800	12.000000	0.811000	12.095238	0.943800	12.095238	0.963800	12.142857	0.948300	12.047619	0.959100
24.047619	0.594800	24.000000	0.616700	24.047619	0.601200	24.000000	0.604100	24.761905	0.773800	24.095238	0.708500	24.619048	0.771200	24.095238	0.710300									24.047619	0.413400	24.000000	0.434700	23.952381	0.418600	23.952381	0.434400	24.190476	0.815600	24.142857	0.867800	24.285714	0.832400	24.095238	0.859200
36.047619	0.285300	35.952381	0.313800	36.047619	0.288200	36.000000	0.299900	37.095238	0.590100	36.142857	0.504100	36.952381	0.593600	36.142857	0.497900									36.095238	0.122400	36.047619	0.158900	35.952381	0.133200	35.952381	0.160000	36.285714	0.672500	36.238095	0.741300	36.428571	0.687300	36.142857	0.729000
48.095238	0.062400	47.952381	0.091000	48.047619	0.073300	48.000000	0.083400	49.476190	0.439600	48.190476	0.358500	49.285714	0.441000	48.190476	0.341400									48.142857	0.096200	48.047619	0.056700	47.904762	0.104300	47.904762	0.051700	48.380952	0.543400	48.333333	0.621300	48.571429	0.558500	48.190476	0.608100
60.095238	0.070900	59.952381	0.066300	60.095238	0.063600	60.000000	0.070900	61.857143	0.348500	60.190476	0.272300	61.571429	0.346500	60.190476	0.254900									60.190476	0.080600	60.047619	0.052400	59.904762	0.087200	59.904762	0.051300	60.476190	0.439300	60.428571	0.514800	60.714286	0.454000	60.238095	0.498000
72.142857	0.070400	71.952381	0.070300	72.095238	0.058800	72.000000	0.063600	74.238095	0.292100	72.238095	0.245000	73.904762	0.292600	72.238095	0.218500									72.190476	0.058000	72.047619	0.065000	71.904762	0.067600	71.857143	0.075900	72.571429	0.365000	72.476190	0.430800	72.857143	0.389000	72.285714	0.411400
84.142857	0.015400	83.904762	0.022000	84.142857	0.016100	84.000000	0.014600	86.619048	0.238800	84.285714	0.226600	86.238095	0.250200	84.285714	0.202600									84.238095	0.037100	84.095238	0.063000	83.857143	0.050400	83.857143	0.068500	84.666667	0.315600	84.571429	0.369800	85.000000	0.335000	84.285714	0.346100
