Location	MC.Top	Location	MC.Left	Location	MC.Bottom	Location	MC.Right	Location	TL.Top	Location	TL.Left	Location	TL.Bottom	Location	TL.Right	Location	TR.Top	Location	TR.Left	Location	TR.Bottom	Location	TR.Right	Location	BR.Top	Location	BR.Left	Location	BR.Bottom	Location	BR.Right	Location	BL.Top	Location	BL.Left	Location	BL.Bottom	Location	BL.Right
ROI	1898:1441:1938:1481	ROI	1872:1475:1912:1515	ROI	1906:1500:1946:1540	ROI	1932:1467:1972:1507	ROI	373:567:413:607	ROI	335:591:375:631	ROI	357:625:397:665	ROI	394:601:434:641	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	0:0:0:0	ROI	664:1844:704:1884	ROI	639:1879:679:1919	ROI	675:1903:715:1943	ROI	699:1869:739:1909
Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF																	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF	Spatial Frequency [lp/mm]	MTF
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000																	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
12.000000	0.769800	11.952381	0.776400	11.904762	0.773700	12.000000	0.770400	12.333333	0.844400	11.952381	0.824900	12.238095	0.844200	12.047619	0.822200																	12.142857	0.868400	12.047619	0.887700	12.095238	0.877900	12.047619	0.885500
24.000000	0.308900	23.904762	0.329200	23.857143	0.322400	24.000000	0.320900	24.619048	0.512200	23.904762	0.469300	24.476190	0.514900	24.095238	0.465100																	24.238095	0.577700	24.047619	0.626100	24.190476	0.593400	24.095238	0.611000
36.000000	0.023500	35.857143	0.044200	35.761905	0.037300	36.000000	0.043600	36.952381	0.223200	35.857143	0.216900	36.666667	0.238700	36.190476	0.207900																	36.380952	0.308800	36.095238	0.363700	36.285714	0.332800	36.142857	0.339900
48.047619	0.050900	47.809524	0.048900	47.666667	0.050200	48.047619	0.042300	49.238095	0.099300	47.809524	0.129700	48.904762	0.120700	48.238095	0.118700																	48.476190	0.178100	48.142857	0.198000	48.333333	0.206400	48.190476	0.165500
60.047619	0.028900	59.809524	0.029600	59.619048	0.039500	60.047619	0.038600	61.571429	0.043900	59.761905	0.120500	61.142857	0.068400	60.285714	0.099900																	60.619048	0.149800	60.190476	0.121500	60.428571	0.164000	60.238095	0.095400
72.047619	0.073700	71.761905	0.069600	71.523810	0.073200	72.047619	0.082300	73.857143	0.059500	71.714286	0.091900	73.380952	0.058400	72.333333	0.086400																	72.761905	0.133500	72.190476	0.090400	72.523810	0.142700	72.285714	0.075000
84.047619	0.048200	83.714286	0.051400	83.428571	0.055300	84.047619	0.056600	86.190476	0.090800	83.714286	0.059500	85.619048	0.092800	84.428571	0.062200																	84.857143	0.121600	84.238095	0.094200	84.619048	0.136200	84.333333	0.088500
96.047619	0.009800	95.666667	0.018300	95.380952	0.023500	96.047619	0.014500	98.476190	0.088000	95.666667	0.042500	97.857143	0.089700	96.476190	0.043300																	97.000000	0.107500	96.285714	0.087600	96.714286	0.132800	96.380952	0.086700
108.047619	0.017400	107.619048	0.012300	107.285714	0.002400	108.047619	0.006800	110.809524	0.063400	107.619048	0.029600	110.047619	0.058600	108.523810	0.041200																	109.095238	0.094500	108.285714	0.079500	108.809524	0.122900	108.428571	0.071600
120.047619	0.016100	119.571429	0.020300	119.190476	0.016700	120.095238	0.003800	123.095238	0.039900	119.571429	0.036100	122.285714	0.037200	120.571429	0.029200																	121.238095	0.089600	120.333333	0.068800	120.857143	0.099600	120.476190	0.056300
